DATE	ID	Description
22/11/2011	7251	"לקוח עצב ני,ר צה שנ תקן ל ו טו סטר תעשייתי במיידי ומשלא נענה,עזב בכעס"
23/11/2011	7252	הבן של ש למה חיון מהמוס ך סי כה לשעבר
24/11/2011	6836	מצפה למח ירים נמוכ ים   
25/11/2011	7122	"צעק על ש המיק רו הת קלקל לאחר 4 5 חודשים וטען שלא    החלפנו ספק חדש,ביקש את החלקים שנשרפו.משנה זהירות!!"
25/11/2011	7214	"יצאו בהר גשה לא נו חה שי יתכן שה מספרים מעל הכפתור    נמחקו אצלינו,כדאי לשים לב לפרטים ולהזדרז בתיקון."
25/11/2011	7254	טכנא י מז גנים מנסה לתקן לבד וח ושב שיודע הכל
27/11/2011	4248	הבעל קצת קשה במחי רים   
27/11/2011	7210	"יצאה בהר גשה ששילמ ה יקר מאד ,חש וב לוודא שיודעת מחיר"
30/11/2011	7237	ייתכ ן שב ודקת עלוי ות בח ברה  
08/12/2011	6753	לקוח טוב      
08/12/2011	7239	לא ת יקנו קנו וק 70 0 עקב מחי ר י קר לגיר
14/12/2011	201	חשוב לתת שיר ות אד יב   
18/12/2011	7272	"מצפה למח ירים נמוכ ים,מת לונן למ ה לוקחים עבור בדיקה"
22/12/2011	7269	"מפרק ומנ סה ל תקן ל בד,לא חר ש נתנ ו הצע""מח,לא אישר     וביקש לראות את החלק המקולקל ע""מ לתקן לבד."
27/12/2011	7275	"זהיר ות! סבלנ ות וא דיבות ,לוו דא שהבינו מחיר.בעלה עצבני."
29/12/2011	7282	לקוח טוב ! די ברנו איתו על ה נחת תפילין
30/12/2011	7276	"ציפה למח יר ת יקון מיקרו גל 6 0-7 0 ש""ח,יצא מאוכזב"
03/01/2012	2681	לקוח ות ט ובים     
04/01/2012	7289	חתן/ בת ש ל ר' מנחם בר-כ הן מ השי כון
05/01/2012	2448	אח ש ל יו סף ע בדי מ רמלה   
05/01/2012	5686	להשת דל ל א לע כב תי קון   
06/01/2012	7291	לקוח טוב      
13/01/2012	5378	"יצא בהרג שה ש שילם יקר ע ל תי קון טוסטר,אבדה לנו מדבקתפירמה של הטוסטר שלו."
19/01/2012	5288	לקוח טוב      
22/01/2012	7246	"משנה זהי רות: עקב ע יכוב בתיק ון חוזר במייבש שיער,צעקה"
23/01/2012	4946	פעם שעבר ה עי כבנו לה תי קון הרב ה זמן
31/01/2012	7292	"יצאו מאו כזבי ם מאו רך זמ ן הב דיק ה,ומשלא נמצאה תקלה.  ייתכן שיצאו בהרגשה שאנחנו לא רציניים ולא מקצועיים"
31/01/2012	7307	"פרוצ דורת עלו ת בדי קה,ע"" ח וח תימ ה על שובר לא נראה לו כעס על כך"
07/02/2012	2472	"חשוב לה תיקו ן מהי ר,ניק וי מ גהץ נראה לה יקר יחסית"
09/02/2012	5384	390 שח ל א כו לל מע מ. לק וחות טו בים
12/02/2012	5159	"יצא מהמע בדה לאחר תיקון נוס ף,נ יתנה אחריות מ:12/2/12"
14/02/2012	4960	שחרו ר מנ וע ט ורבו    
06/03/2012	7320	"בעבר התע כב מ יקסר אצלינ ו הר בה זמן,כדאי לזרז טיפול"
12/03/2012	7334	"לאחר שבי קש ה נחה ו סירבנ ו,הת קשר נו שוב ואיפשרנו הנחה ניסה להוריד עוד ובסוף אישר,ייתכן שיבקש הנחה."
13/03/2012	7343	"נודנ יק,מ פציר ומפצ יר ומ פציר לק בל הנחה,מבלבל ת'מוח. קשקשן גדול! כדאי להמנע להתעסק ואם אז לקחת יותר ע""ח"
16/03/2012	7357	"תיקן מיק רו ב מסגרת 3 שנ ים,ו כשנ דרש לשלם אמר שיתבע אתהחברה"
19/03/2012	7031	לקוח טוב      
22/03/2012	7360	"לקחו שוא ב מב לי לת קן,כנ ראה עקב המחיר"
27/03/2012	7370	"מגהץ לא תוקן ,רצה לקחת לזרו ק ת 'מכשיר,וכשהצענו  לתת לנו כעס,גם בדיקה וגם מכשיר"
02/04/2012	1452	"לאחר התע רבות הבן שלו ש שאל הרב ה שאלות על התיקון,לקח מ.בשר ללא תיקון"
05/04/2012	7371	כדאי להי ות א דיבים ולא לעכב מכ שיר
16/04/2012	6502	חתן של ו ייס מרים מבנק בנלא ומי 
17/04/2012	7379	דרך יצחק עוב דיה ה שכן   
29/04/2012	4732	תמיד מתו וכח ומורי ד ת'מ חיר  
30/04/2012	5265	לא ר צתה להחל יף דו ד במג הץ  
06/05/2012	1047	חברה של פנינ ה דיי נים ה שכנה  
10/05/2012	7367	לקוח טוב      
11/05/2012	7290	בעלת מכש ירים תעשי יתיים   
14/05/2012	7406	יש ל ו רו שם מ אד חי ובי ע לינו  
16/05/2012	7417	"לקוח מאד עצב ני,או הב ומ עריך או תנו,לתת שירות אדיב."
17/05/2012	5173	רכשה מגה ץ טפ ל דגם 8430   
18/05/2012	7314	מדבר ת המ ון ו רוצה הרבה הסבר ים 
01/06/2012	7344	להזד רז ב טיפו ל! בע בר עו כב א צלי נו מכשיר הרבה זמן
03/06/2012	7408	"מביכ נ""ס של ה הודים ,מסר מגהץ לת יקון,דוד מחורר,הגיע  לקחת את המכשיר למרות שאין מה לעשות בו."
11/06/2012	501	"זהיר ות! מתוכ חים,מ דברים לא יפה .אשראי לא תקין!!!"
02/07/2012	7435	ויתר על תיקו ן מיק רוגל בשל עלו ת
05/07/2012	7429	"משך מגהץ ללא תיקו ן,לאח ר שב ירר עלות בחברה,טען שזה  גזל"
09/07/2012	6369	לקוח ות ט ובים . הבי אה מי קסר מור פי ריצ'רדס והסברתי שהתיקון יקר
23/07/2012	7434	"משנת עכב התיק ון עק ב מחס ור ב חלק דרשה את עלות הבדיקה בחזרה,לא להתחייב לזמן תיקון ולציין כל פרט במדוייק!"
25/07/2012	6136	"רוצה בדי קה ו תיקון מהיר ים ב יות ר,ללא היה מוכן להבין ולקבל שאמנון בחופשת מחלה."
26/07/2012	7455	"התקש ר לח ברה/ מחסן דרש ל לא ת שלו ם במסגרת 10 שנים,כדאילהזהר איתו..."
10/08/2012	5954	מיהו ד עם הכי פה הס רוגה הגדו לה. שקיות קנווד VC4100גרץ טורנדו
10/08/2012	7084	הבן של א זולא י רמי מיהו ד  
10/08/2012	7335	חתן של ח כם ר פאל ר וצה ה נחות ענ ק או בחינם
13/08/2012	4053	לקוח טוב      
17/08/2012	7445	"התוכ חה ה מון על המ חיר,ל וודא שמ בינה ומאשרת,לא מוכנה להשקיע"
19/08/2012	7464	חזר לו צ 'ק     
21/08/2012	7370	"מסר שואב נטע ן לצו רך הז מנת סול לות,לאחר יום התחרט"
27/08/2012	2362	דרך שלום יעק ב השכ ן   
28/08/2012	3015	לקח שני מכשי רים ל לא תי קון וטע ן שאנחנו גזלנים
30/08/2012	6567	לווד א שה בינה מחיר כולל מעמ כו לל פרוצדורה
30/08/2012	7380	"בעבר עוכ ב מי קרוגל המון זמן וב סוף לא תוקן,יש להשתדל לתת שירות מהיר ואדיב,לא מעוניין להשקיע הרבה."
31/08/2012	6139	"מנסה לתק ן לב ד,שוא ל כמה יעל ה ת יקון בטרם קיבלנו"
05/09/2012	7488	"לבעל ה לא נרא ה עני ין ע"" ח,בד ק ע לות בחברה מצפה למחיר נמוך,לאחר ויכוח הורדנו מחיר משמעותי ואישר."
10/09/2012	4554	"מסר מגהץ לפנ י שאמ נון ש יח' חלה ,לקח המגהץ ללא תיקון הוחזר לו עלות בדיקה"
12/09/2012	6366	לקוח טוב      
13/09/2012	6784	לזרז טיפ ול.ל שעבר פקידה אצל רפ אל חומרי בניין
27/09/2012	7495	"רצוי לא להתע סק אי תו,הת וכח על הבדיקה,צעק ולא תיקן"
09/10/2012	7240	"הביא ה טו סטר לתיקו ן חוז ר לא חר 11 חודש וכעסה שנדרשה לשלם,לא תיקנה ואמרה ""שקרנים"""
11/10/2012	4134	הבעל ים ש ל רד יוס    
11/10/2012	5458	"לשעב ר מע ירית לוד, צעקה ואיי מה על שסירבנו לקבל מגהץ לתיקון"
15/10/2012	7487	יצא מאוכ זב מ כיון שתיקו ן דו ד ק יטור במגהץ לא כדאי.
17/10/2012	6259	"כשתי קן מ יקסר של ח מותו ביקש לר אות את הג""ש."
17/10/2012	6721	השכן האמ ריקא י מהג רעין התור ני 
17/10/2012	7353	"זוג פחמי ם ול יטוש עוגן לאחר 0.01 0  הנחה 299 ש""ח כולל מעמ"
17/10/2012	7472	"החתן שלה דרע י מסע וד בי קש ל ראו ת את הג""ש."
18/10/2012	4712	אחות ו של נח מהבנק    
18/10/2012	6350	גרעי ן תו רני     
19/10/2012	7508	"מחנו ת הב גדים ""סוד היופ י"" ב רח' רמז"
19/10/2012	7509	קצת חשדן      
21/10/2012	7511	"עובד עם טלי במקור ות,מצ פה ל הנח ה,שואל מה בוצע"
24/10/2012	2344	"כעס, איים ורצ ה את כסף ה בדיק ה ב חזרה"
25/10/2012	584	"מצפה למח יר נ מוך,ל וודא שהבי נה פרוצדורה ועלות כולל מעמ"
28/10/2012	5326	רכשה מיח ם 30 כוסו ת נסת ר  
05/11/2012	7525	"מתוו כח ה מון על המ חיר,מ תעקש לה וריד."
11/11/2012	7485	לאחר שהת עכב מגהץ בתיקו ן דר שה פיצוי
22/11/2012	7534	"לאחר שאי שרו תיקון מיקר וגל כשב או לקחת התווכחו,כדאי להשתדל לנפנף אותם בטקט"
25/11/2012	7539	"מפרק לבד ,קצת חשדן ,חשוב מיק צוע יות,אדיבות ואמינות"
26/11/2012	7491	לא ל עכב תיקו נים    
28/11/2012	2700	"התיק ון נ ראה לה יק ר,לחצ ה על הנ חה וקיבלה"
28/11/2012	6791	לקוח טוב      
30/11/2012	3218	לקוח ות ט ובים     
04/12/2012	7548	"בחור טוב ,אך משוה מחיר מכשי ר ח דש בזאפ,נאלצתי להוריד ולהוריד עד שהסכים לתקן,יצא מרוצה"
17/12/2012	7564	"הוכנ סה ר ק לצ ורך מ ידע,ר וכשת חל קים לאחר בירור מחיר  בחברה ובתחנות שירות"
18/12/2012	7557	"מצפה למח יר נ מוך,ה תעקשה וקי בלה הנחה."
19/12/2012	7567	"מתלב ט המ ון ל גבי כ דאיות ,בדי קה, תיקון,עלות"
21/12/2012	1822	קרצ' ר A- 2014     
24/12/2012	5471	אח ש ל יצ חק ו פנחס לויאש וילי  
26/12/2012	7572	"לקוח טוב ,התר שם מא יתנו לטוב ה "
28/12/2012	7570	"הביא מיק רוגל לאחר פירו ק,לא אי שר ולאחר זמן וטלפוניםאמר שנזרוק את המכשיר"
01/01/2013	7573	"לא א ישר תיקו ן שוא ב,טען שאמ רתי עד 200 שח,הוחזר לו  עלות הבדיקה."
02/01/2013	1558	"הביא מיק רוגל לתיק ון,כש נדרש לש לם בדיקה,לקח בחזרה   ואמר שגם אם יעלה 100 ש""ח יקר מדי."
02/01/2013	7579	לתת שירו ת אד יב ומ היר   
06/01/2013	2379	"נוצר אצל ו רו שם לא כל כ ך חי ובי עלינו,מברר פרטי תיקון ועלויות"
07/01/2013	7568	"כועס על עיכו ב,שוא ל הרב ה שא לות יורד לפרטי פרטים"
16/01/2013	7591	"תיקנ ו בע בר,ו יש לה ם קשר עם לבו נטין"
16/01/2013	7592	מפרק ומנ סה ל תקן ל בד   
28/01/2013	7584	"מבקש ת הנ חה ב צורה יפה ו אדיב ה,ל א מלחיצה."
31/01/2013	7431	"לקוח סוב לני, התעכב מיקס ר בש ל פ גם במנוע,הוחלף מנוע  ללא תוספת עלות על הצע""מ מקורית."
07/02/2013	7590	"שואל הרב ה שא לות,כ מה עו לה ה חלק וכו',מפציר להנחה"
21/02/2013	7526	יצא קצת מאוכ זב מת יקון מיקס ר ק נווד KM-105 שהתקלקל  שוב לאחר תקופה קצרה
04/03/2013	1259	אבא של ד ני ב ן סעד ון   
13/03/2013	5650	רכשה מ.ג ילוח פילי פס 82 40 ש נתי ים אחריות
20/03/2013	5025	התעכ ב המ ון ש מן וט לפוני ם לא חר תיקון.לקחת לפחות %80 מהעלות המוערכת מראש.
22/03/2013	7650	"לא ל קבל ממנו תיקו נים! לאחר הת יקון שאל,מה הוחלף? תראה לי וכו'."
25/03/2013	7641	עוכב מכש יר ב ערב פ סח   
07/04/2013	7636	כעסה על העיכ וב למ רות ש אמרנ ו ש יתעכב.התוכחה על המחירולבסוף קיבלה הנחה.
17/04/2013	3780	"עובד ב""מ י לו ד""    "
03/05/2013	7677	"לשעב ר תו שב ש .חב""ד    "
09/05/2013	5581	לא ר צה ל תקן מיקרו גל גם לאח ר ש הורדנו משמעותית
19/05/2013	7409	מורה לנה יגה שעיכב נו לו שוא ב ק ירבי ולא הצלחנו לתקן.
09/06/2013	7701	"טכנא י אל קטרו ניקה, שואל הרבב ה ש אלות על מה תוקן? ומה  נעשה?"
11/06/2013	720	"רצה לתקן אוב ן,כשש מע מח יר נ בהל וציא"
13/06/2013	7420	יצאו מאו כזבי ם מתי קונים רבי ם ב קיימיקס
27/06/2013	7698	לקוח טוב      
04/07/2013	6697	יש ל ו רו שם מ אד טו ב עלי נו  
15/07/2013	7705	עזרא מכי בוי אש    
21/07/2013	3649	רכשה מיק סר ב וש MU M-86 ח/ק: 343 6/4 פנקס מס' 16
22/07/2013	203	"מצפה למח ירים נמוכ ים,לו ודא שהב ין מחיר כולל מעמ"
22/07/2013	7163	חשוב להי ות ז ריזים ואדי בים!  
24/07/2013	7608	"לאחר שהת עכב טוסטר בתיק ון ה רבה זמן,דרשה פיצוי,קיבלהפיצוי ועדיין התוכחה,אמרה שתתקשר לחברה."
26/07/2013	7687	מכיר את טלי וחנן    
29/07/2013	3807	שואל כמה יעל ה תיק ון?   
30/07/2013	7739	"מפרק ת לב ד,הת יקוני ם נרא ים ל ה פ שוטים,לחוצה מאד,כדאי לחשוב פעמיים לפני שמקבלים לתיקון!"
31/07/2013	7733	הגיע ו דר ך א. אוניב רסל   
31/07/2013	7741	הבת של מ צמבר שמוא ל   
01/08/2013	5141	"החתן של יוסף כהן ז""ל מ רמלה  "
05/08/2013	2545	לקוח טוב !     
28/08/2013	7754	יצא לא מ רוצה ששיל ם עבו ר בד יקה ובסוף לא תוקן.
01/09/2013	7734	"כעס מאד על ה מחיר, אמר ש יותר לא יבוא אלינו"
15/09/2013	7772	לקוח רוס י לא מבין עברת ומא ד נ ודניק
29/09/2013	7778	הבת של א דרי השכני ם מדי זרעא לי 
06/10/2013	7674	לטענ תה ק ילקל נו מש הו אח ר במ יקס ר שלא קשור לתיקון    לא רצתה להבין שאין קשר בין התקלות.
14/10/2013	7788	רכשה בלנ דר ג רץ BC -681- S כס וף. ח/ק:3488/5
17/10/2013	7775	לווד א שה בין מחיר כולל מעמ  
21/10/2013	7740	"חשוב !!! לתת יחס א דיב ו לא ל עכב תיקון בכלל!         עיכבנו לו תיקון הרבה זמן וכעס,הבאנו עד אליו"
23/10/2013	7796	"שואל המו ן שא לות ו מדבר הרבה ,לא לבזבז איתו זמן מיותר"
06/11/2013	3904	עיכב נו ל ה מכ שיר ה רבה ז מן ל בסו ף לא תיקנה עקב עלות יקרה
13/11/2013	7797	"לקח מכשי ר לל א תיק ון,תי קן ב רחו בות הרבה יותר בזול..."
13/11/2013	7805	"מפרק לבד ,שוא ב חשב שפחמ ים,ה צענ ו החלפת מנוע ,לא תיקן."
14/11/2013	7806	לקוח טוב      
20/11/2013	7791	"לתת יחס אדיב ,כעס על או רך ה זמן ,לקח את המכשיר ללא תיקון."
24/11/2013	4251	"רצה תיקו ן על המקו ם בלי לשל ם,ל קח את המכשיר ללא תיקון."
28/11/2013	2675	אשתו / ה בן ש ל ר' דוד מ ויאל מה שכונה
23/12/2013	3672	"הגיע ו דר ך או ניברס ל,ביק רו ב שרי ג,קיבלו הצע""מ נמוכה"
23/12/2013	3818	לקוח טוב מאד . יש לו רו שם ח יוב י ואמון בנו.
26/12/2013	4727	לקוח טוב      
26/12/2013	4972	"התלב טו א ם לת קן מי קרוגל ,לא שיל מו על בדיקה ולחצו מאד לסיום התן"
26/12/2013	7841	עובד לשע בר ב מועצה הדתי ת לו ד 
03/01/2014	7845	"לא מ וצא חן ב עיניו עלות בדי קה, כדאי לא להתעסק"
04/01/2014	1850	רצוי לא לקבל לתיק ון! ל א רצ תה לשלם ביקור תנור.
06/01/2014	1850	לקחה מיק רוגל ללא תיקון ועמ דה על החזר עלות הבדיקה.
22/01/2014	6659	לקוח ות ל א כל כך ק לים.. .  
22/01/2014	7856	"לקוח קשה ביו תר! מ פרק ל בד,ש ואל מיליון שאלות,מתווכח,זהירות!!!"
29/01/2014	7839	"שואל מה נעשה ,מתחק ר,יצא לא מרו צה"
04/02/2014	7869	"עובד בנק יון העיר, תיקן מיקר ו ו אמר שהתיקון חצי מעלות חדש."
12/02/2014	7873	לקוח טוב      
27/02/2014	7476	לקוח טוב !     
07/03/2014	5377	מיכא ל מת ווכח על ה מחיר   
21/03/2014	7901	"התוכ ח על המח יר,צע ק ודי בר ל א י פה.מצפה למחירים נמוכים."
26/03/2014	7885	"בעלה של נכדה של מ נשה ט ייאר ז"" ל"
28/03/2014	4818	לקוח ה טו בה     
24/04/2014	1821	"לאחר שאי שרו תיקון ,התלו ננו על יוקר המחיר"
28/04/2014	7082	"מצפה למח ירים נמוכ ים,לא תיק ן מ יקרוגל בשל המחיר"
30/04/2014	4273	"אתיו פי,מ תווכ ח,מבי א מיק רוגל עם ג'וקים,כדאי להתחמק ממנו."
12/05/2014	6412	"מדף בדלת מקר ר סמס ונג S R-68 6-A V עלות:258 ש""ח ליח'"
16/05/2014	7923	"מנסה לתק ן לב ד,לאח ר התי קון ביק ש את המעגל המוחלף"
22/05/2014	5537	"המור ה או רה מ בי""ס בילו   "
22/05/2014	7927	גיסת ו של מיכ אל לו ין מה שכונ ה 
27/05/2014	4942	"אח ש ל מו טי ל יליוס המסג ר. ב עלה של אורנה מהנה""חש"
02/06/2014	7948	"זהיר ות! חושב שיוד ע הכל ,מצפ ה ל מחירים נמוכים,כדאי להימנע לקבל"
06/06/2014	1327	חבר של ח נן     
13/06/2014	6232	רכש מ.גי לוח פיליפ ס PT- 920 שנת יים אחריות ח/ק:3081/6 פנק'24
13/06/2014	7649	התלו ננו למה המיקר ו התק לקל לאח ר שנה ו3 חודשים תקלה אחרת
17/06/2014	7917	"לקוח ה שע וכב מיקסר בשל החלפ ת מ נוע מפירוק,יש להזדרז ולהזהר"
18/06/2014	7946	לווד א הב נת פ רוצדו רה וח תימה ! 
22/06/2014	7955	שמוא ל מר ציאנ ו הספ ר   
30/06/2014	5704	לקוח ות ט ובים ! לזר ז טיפ ול!  
08/07/2014	7964	התפע ל מה שירו ת האד יב.יש להמ שיך באדיבות.
04/08/2014	4163	לקוח טוב !     
13/08/2014	6777	לקוח טוב !     
28/08/2014	3630	"מנסה להו ריד ומשלמ ת פחו ת מה נדר ש,אולי כדאי להרים קצת מחיר"
31/08/2014	2900	"מצפה למח יר נ מוךלב קש אי שור בכת ב ותשלום ע""ח לפני ביצוע התיקון."
01/09/2014	7989	"בעבר מבי כנ""ס אור החיים ,התו וכח על המחיר,שילם פחות מהמסוכם"
02/09/2014	3213	אולי מצפ ים ל מחירי ם נמו כים.  
03/09/2014	3162	"זהיר ות!! ! מא ד חשד נית,ב יקור תית ,שואל שאלות,יצאה בהכפשות."
19/09/2014	7995	"מפרק מנס ה לת קן לב ד,נרא ה לו יק ר,מבקש הנחה,רוצה מהר."
07/10/2014	3961	"האשכ נזי המבו גר עם הקוק ו מר מלה שמכיר את אבא ז""ל"
24/10/2014	7763	"להשת דל ל זרז טיפול ,בעלה קשו ח מ אד!"
26/10/2014	8005	לקוח ות ט ובים     
27/10/2014	6497	אמא של מ יכאל מור    
12/11/2014	4871	עובד לשע בר ב כיבוי אש   
13/11/2014	5279	"מאד לחוץ ומל חיץ,ר צוי ל א לק בל ממנו מכשירים."
16/11/2014	8038	מלא שאלו ת מל א תלו נות ו יכוח ים וכו'.כדאי להתחמק ממנו.
17/11/2014	8012	עובד עם פיני גיסי    
24/11/2014	8033	"לאחר שאי שר,כ שבא א מר שה מחיר יק ר,ביקש לראות החלק שהוחלף"
25/12/2014	8066	"לקוח טוב ! מנ כ""ל ש ל רשו ת בת י ה סוהר"
30/12/2014	6736	"לקוח ה לא כל כך קל ה,כדא י לע מוד בזמנים ולהיות מוכנים לשאלות."
15/01/2015	1059	הבן שואל הרב ה שאל ות ומ ברר פרט ים בחברה.רצוי לא להתעסק!
23/01/2015	2996	נראה לי שכדא י להמ נע מל קבל ממנ ו.לא נראה לו עלות בדיקה.
30/01/2015	1616	"יו""ר ועד עוב די אל על.מ צפה להנ חות."
30/01/2015	4919	אבא של ח יים השוטר    
06/02/2015	8078	עיכב נו מ יקסר הרבה זמן. להשת דל להזדרז ולתת שירות אדיב
22/02/2015	2267	טוען שמח ירי התיקו נים ג בוהי ם ו עדיף לקנות חדש
26/02/2015	6599	לקוח טוב . כד אי לת ת שיר ות מ היר ואדיב.בודק מחיר בחברה
01/03/2015	4550	רצתה הצע ת מח יר לת נור ד רך ה טלפ ון...
11/03/2015	7447	"מתוכ חת ע ל המ חיר,מ ורידה הרב ה. "
11/03/2015	8106	כדאי לתת יחס אדיב ומהי ר  
20/03/2015	8108	אישת ו של עזר א יצח קי   
01/04/2015	8101	מלא דריש ות ו טענות .לא מ רוצה לא חר שהמגהץ התלכלך שוב
01/04/2015	8116	"בעלה איי ם בט לפון, רוצים הכל מה ר ובזול."
20/04/2015	7588	לקוח טוב      
21/04/2015	8127	אח ש ל פנ ינה דייני ם השכ נה  
29/04/2015	8132	"רכש מיחם 60 כוסות גו""ח גלו י "
30/04/2015	8119	להיו ת אד יבים .לקח מ.גיל וח ל לא תיקון
05/05/2015	8103	"בע""ה בשו ם פנ ים וא ופן ל א לה תעס ק איתה בכלל!!!"
10/05/2015	7188	לא ל התעס ק אי תו בכ לל!!!   
10/05/2015	8117	"אח ש ל וי קי א ו רנד ה מאו ניבר סל, לקח שואב ללא תיקון בגלל שהתעכב"
12/05/2015	2167	"להזד רז,ל ודא פרוצד ורה.ד רשה עלו ת בדיקה חזרה מכיוון שאין חלקים"
13/05/2015	357	מתוו כח ו מבקש הנחה .יצא מרוצ ה 
17/05/2015	8148	לקוח טוב      
18/05/2015	8123	מבקש ת ומ פציר ה להנ חה   
28/05/2015	7204	"חייב 190 ש""ח     "
29/05/2015	8153	"בע""ה לא לקבל ממנו מכשי רים! !!. חשדן ולא מאמין!!!"
02/06/2015	8160	לקוח ה טו בה מ אד!    
04/06/2015	700	לקוח טוב !     
07/06/2015	8171	"הוכנ ס כל קוח לצורך ידיע ה שש ואל המון שאלות ו""מבין טכני"""
16/06/2015	8161	התלו ננה על מ חיר י קר וב יקשה לר אות את החלק.
21/06/2015	8174	"לקוח קצת לחו ץ,להי ות אד יבים וז ריזים"
24/06/2015	7771	לא א ישרו תיק ון מי קסר ע קב ה מחי ר/כדאיות
25/06/2015	8135	לקוח טוב !     
29/06/2015	8186	מצפה למח ירי ריצפה .כדאי מאד לה ימנע מלקבל תיקונים.
30/06/2015	3750	משנה זהי רות! לשים לב ל כל ה פרט ים!
05/07/2015	8191	להשת דל ל היות אדיב ים   
08/07/2015	3151	בת ש ל לס רי ל אה הב עייתי ת  
10/07/2015	7075	לתת שירו ת אד יב!    
10/07/2015	8193	"לקוח קצת סהר ורי! לקחת ע""ח לפנ י תיקון ולקצר זמן המתנה"
12/07/2015	7338	התאכ זב ע קב מ יקרוג ל באח ריות שה תעכב בקריסטל
13/07/2015	3016	לקוח טוב !     
16/07/2015	8201	"חבדנ יק מ השיכ ון,שו אל הר בה ש אלו ת ואם כדאי לתקן"
20/07/2015	8172	חתן של א ברהם שאול    
23/07/2015	8017	"אשתו של רפי מ""חלת הארץ "".  "
24/07/2015	3592	"בע""ה ,פגו ע מא חרים ומתוס בך,ל היו ת אדיב ולנסות להתחמק"
24/07/2015	7097	"באדי בות להשת דל לה ימנע מלהת עסק איתם,לקחו מיקסר ללא תיקון"
26/08/2015	8209	קצת בררן      
06/09/2015	8129	לא ת יקנה פוד בראו ן בגל ל המ חיר 
08/09/2015	8166	מתעכ ב הר בה ל קחת.ל הגביל זמן לק יחת המכשיר ל-30 יום
16/09/2015	4325	מאחר ולא קיב ל תשו בה מה ירה לקח את השואב חזרה
27/09/2015	8217	לקוח ות ט ובים     
08/10/2015	8231	"מצפה למח ירי רצפה, לודא שהבי ן פ רוצדורה"
20/10/2015	320	"לקוח פיי דנט, להשתד ל לעמ וד ב זמנ ים."
22/10/2015	5946	לקוח חרד י וט וב!    
23/10/2015	8239	הבן שלה מנסה לתקן לבד   
04/11/2015	7512	מתוו כחת על ה מחיר ודורש ת הנ חה 
12/11/2015	5229	לקוח טוב      
15/11/2015	2863	לקוח טוב !     
19/11/2015	8255	לקוח קשה .מצפ ה למח ירי ר יצפה .לה שתדל להימנע...
22/11/2015	712	"להיו ת אד יב,ה בן של שושנ ה דב וש "
22/11/2015	8258	"מצפה למח ירי ריצפה ,מתוו כח ו מור יד"
22/11/2015	8259	הזמי נה ח לקים לשוא ב ובס וף ל א ל קחה.
30/11/2015	869	לקוח ה טו בה! יש לה רושם טוב על ינו.
09/12/2015	2118	"מצפה למח ירי ריצפה ,מתוו כח ע ל ע לות בדיקה,כדאי להימנע מלקבל"
09/12/2015	7543	לקח שואב מנו ע גמו ר ללא תיק ון 
16/12/2015	8276	"נבהל ה ממ חיר 400 ש ""ח בח ברה  "
23/12/2015	8281	חנות מוצ רי ח שמל    
25/12/2015	8271	"שואל שאל ות,י צא מא וכזב ""מה, לא החלפת חלק?"""
29/12/2015	8061	"פונה לחב רה,י ש לה טענות .כדא י ל הימנע..."
31/12/2015	7879	מכיר את טלי ממקור ות   
11/01/2016	8243	"שמש ביכנ ""ס ע וד יו סף חי גני יע ר"
12/01/2016	944	לא מ רוצה ממח יר הב דיקה ומצפ ה ל מחירי רצפה
03/02/2016	2777	כדאי לא לקבל ממנה מכשי רים.  
10/02/2016	8311	זהיר ות! שקרנ ית!! לא לק בל מ מנה שום מכשיר בשום פנים ואופן!
15/02/2016	8303	חתן של י עקב ברזין    
17/02/2016	8320	זהיר ות! מאד אסרטי בית ו חשדנ ית! כדאי להימנע מלהתעסק איתה!
18/02/2016	8300	לקחה מיק סר מ פורק בחזרה עקב מח יר גבוה
22/02/2016	8324	"לתת יחס אדיב ! סרב לקנו ת רצ ועה קצת קטנה יותר,יצא לא מרוצה."
23/02/2016	8323	מתוו כח ע ל המ חיר ו מתעקש להו ריד 
24/02/2016	8321	שואל שאל ות.מ ה תיק נו? מ סתכל בפ ירוט בכרטיס תיקון
28/02/2016	6772	לקחו מ.ב שר ל לא תי קון.א מרו שזה יקר.
29/02/2016	856	לקוח טוב מאד !    
29/02/2016	8319	"בע""ה ,לרש ום כ ל פרט ,זמן תיקו ן,מ חיר,עבודה.ולהחתים אותו,"
01/03/2016	8137	"יתכן שמפ רק ל בד,מצ פים ל מחיר נמ וך..."
02/03/2016	1137	"מגיע לה זיכ וי 69 ש""ח   "
07/03/2016	8330	רצוי לא לקבל ממנו תיקו נים. בוד ק באינטרנט
13/03/2016	2250	מזכי רה א צל ר מי אר י'ה   
13/03/2016	8336	"לקח מיקס ר לל א תיק ון,רו צה ל פנו ת לחברה."
14/03/2016	7458	לקח מגהץ מפו רק בח זרה ל לא ת יקו ן
16/03/2016	5057	יש ל ו רו שם ט וב על ינו   
18/03/2016	6124	לקוח טוב !     
23/03/2016	8345	"מפרק לבד ,לחו ץ מאד .יצא מאוכ זב שלא השגנו לק מהר."
27/03/2016	8340	"מאד חשדן ,ברר ן,מפצ יר לה נחה, ביק ש לראות קופסת המנוע החדש"
03/04/2016	8353	"לתת יחס אדיב ,שילם בדיק ה ול א ת יקן ט.אובן עקב מחיר גבוה."
